2025-04-19 10:06:54,FAN001,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:06:54,FAN002,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:06:54,FAN003,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:06:54,FAN004,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:06:54,CUR001,CURTAIN,PARTIAL,56.428571428571416,OK
2025-04-19 10:06:54,CUR002,CURTAIN,PARTIAL,56.428571428571416,OK
2025-04-19 10:06:54,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:06:54,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:06:54,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:06:54,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:06:54,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:06:54,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:06:54,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:06:54,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:06:54,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:06:54,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:07:37,FAN001,EXHAUST_FAN,PARTIAL,43.571428571428584,OK
2025-04-19 10:07:37,FAN002,EXHAUST_FAN,PARTIAL,43.571428571428584,OK
2025-04-19 10:07:37,FAN003,EXHAUST_FAN,PARTIAL,43.571428571428584,OK
2025-04-19 10:07:37,FAN004,EXHAUST_FAN,PARTIAL,43.571428571428584,OK
2025-04-19 10:07:37,CUR001,CURTAIN,PARTIAL,43.571428571428584,OK
2025-04-19 10:07:37,CUR002,CURTAIN,PARTIAL,43.571428571428584,OK
2025-04-19 10:07:37,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:07:37,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:07:37,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:07:37,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:07:37,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:07:37,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:07:37,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:07:37,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:07:37,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:07:37,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:22:37,FAN001,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:22:37,FAN002,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:22:37,FAN003,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:22:37,FAN004,EXHAUST_FAN,PARTIAL,56.428571428571416,OK
2025-04-19 10:22:37,CUR001,CURTAIN,PARTIAL,56.428571428571416,OK
2025-04-19 10:22:37,CUR002,CURTAIN,PARTIAL,56.428571428571416,OK
2025-04-19 10:22:37,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:22:37,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:22:37,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:22:37,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:22:37,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:22:37,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:22:37,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:22:37,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:22:37,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:22:37,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:29:41,FAN001,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:29:41,FAN002,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:29:41,FAN003,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:29:41,FAN004,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:29:41,CUR001,CURTAIN,PARTIAL,52.142857142857146,OK
2025-04-19 10:29:41,CUR002,CURTAIN,PARTIAL,52.142857142857146,OK
2025-04-19 10:29:41,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:29:41,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:29:41,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:29:41,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:29:41,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:29:41,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:29:41,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:29:41,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:29:41,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:29:41,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:39:37,FAN001,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:39:37,FAN002,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:39:37,FAN003,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:39:37,FAN004,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:39:37,CUR001,CURTAIN,PARTIAL,49.28571428571428,OK
2025-04-19 10:39:37,CUR002,CURTAIN,PARTIAL,49.28571428571428,OK
2025-04-19 10:39:37,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:39:37,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:39:37,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:39:37,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:39:37,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:39:37,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:39:37,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:39:37,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:39:37,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:39:37,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:43:48,FAN001,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:43:48,FAN002,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:43:48,FAN003,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:43:48,FAN004,EXHAUST_FAN,PARTIAL,52.142857142857146,OK
2025-04-19 10:43:48,CUR001,CURTAIN,PARTIAL,52.142857142857146,OK
2025-04-19 10:43:48,CUR002,CURTAIN,PARTIAL,52.142857142857146,OK
2025-04-19 10:43:48,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:43:48,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:43:48,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:43:48,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:43:48,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:43:48,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:43:48,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:43:48,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:43:48,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:43:48,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:44:48,FAN001,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:44:48,FAN002,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:44:48,FAN003,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:44:48,FAN004,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:44:48,CUR001,CURTAIN,PARTIAL,46.42857142857143,OK
2025-04-19 10:44:48,CUR002,CURTAIN,PARTIAL,46.42857142857143,OK
2025-04-19 10:44:48,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:44:48,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:44:48,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:44:48,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:44:48,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:44:48,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:44:48,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:44:48,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:44:48,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:44:48,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:45:48,FAN001,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:45:48,FAN002,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:45:48,FAN003,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:45:48,FAN004,EXHAUST_FAN,PARTIAL,49.28571428571428,OK
2025-04-19 10:45:48,CUR001,CURTAIN,PARTIAL,49.28571428571428,OK
2025-04-19 10:45:48,CUR002,CURTAIN,PARTIAL,49.28571428571428,OK
2025-04-19 10:45:48,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:45:48,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:45:48,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:45:48,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:45:48,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:45:48,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:45:48,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:45:48,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:45:48,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:45:48,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:46:48,FAN001,EXHAUST_FAN,PARTIAL,48.57142857142858,OK
2025-04-19 10:46:48,FAN002,EXHAUST_FAN,PARTIAL,48.57142857142858,OK
2025-04-19 10:46:48,FAN003,EXHAUST_FAN,PARTIAL,48.57142857142858,OK
2025-04-19 10:46:48,FAN004,EXHAUST_FAN,PARTIAL,48.57142857142858,OK
2025-04-19 10:46:48,CUR001,CURTAIN,PARTIAL,48.57142857142858,OK
2025-04-19 10:46:48,CUR002,CURTAIN,PARTIAL,48.57142857142858,OK
2025-04-19 10:46:48,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:46:48,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:46:48,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:46:48,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:46:48,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:46:48,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:46:48,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:46:48,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:46:48,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:46:48,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:47:48,FAN001,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:47:48,FAN002,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:47:48,FAN003,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:47:48,FAN004,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 10:47:48,CUR001,CURTAIN,PARTIAL,46.42857142857143,OK
2025-04-19 10:47:48,CUR002,CURTAIN,PARTIAL,46.42857142857143,OK
2025-04-19 10:47:48,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:47:48,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:47:48,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:47:48,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:47:48,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:47:48,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:47:48,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:47:48,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:47:48,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:47:48,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:49:48,FAN001,EXHAUST_FAN,PARTIAL,45.00000000000001,OK
2025-04-19 10:49:48,FAN002,EXHAUST_FAN,PARTIAL,45.00000000000001,OK
2025-04-19 10:49:48,FAN003,EXHAUST_FAN,PARTIAL,45.00000000000001,OK
2025-04-19 10:49:48,FAN004,EXHAUST_FAN,PARTIAL,45.00000000000001,OK
2025-04-19 10:49:48,CUR001,CURTAIN,PARTIAL,45.00000000000001,OK
2025-04-19 10:49:48,CUR002,CURTAIN,PARTIAL,45.00000000000001,OK
2025-04-19 10:49:48,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:49:48,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:49:48,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:49:48,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:49:48,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:49:48,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:49:48,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:49:48,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:49:48,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:49:48,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:50:48,FAN001,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:50:48,FAN002,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:50:48,FAN003,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:50:48,FAN004,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:50:48,CUR001,CURTAIN,PARTIAL,47.857142857142854,OK
2025-04-19 10:50:48,CUR002,CURTAIN,PARTIAL,47.857142857142854,OK
2025-04-19 10:50:48,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:50:48,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:50:48,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:50:48,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:50:48,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:50:48,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:50:48,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:50:48,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:50:48,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:50:48,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:52:22,FAN001,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:52:22,FAN002,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:52:22,FAN003,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:52:22,FAN004,EXHAUST_FAN,PARTIAL,47.857142857142854,OK
2025-04-19 10:52:22,CUR001,CURTAIN,PARTIAL,47.857142857142854,OK
2025-04-19 10:52:22,CUR002,CURTAIN,PARTIAL,47.857142857142854,OK
2025-04-19 10:52:22,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:52:22,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:52:22,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:52:22,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:52:22,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:52:22,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:52:22,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:52:22,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:52:22,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:52:22,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:53:22,FAN001,EXHAUST_FAN,PARTIAL,50.0,OK
2025-04-19 10:53:22,FAN002,EXHAUST_FAN,PARTIAL,50.0,OK
2025-04-19 10:53:22,FAN003,EXHAUST_FAN,PARTIAL,50.0,OK
2025-04-19 10:53:22,FAN004,EXHAUST_FAN,PARTIAL,50.0,OK
2025-04-19 10:53:22,CUR001,CURTAIN,PARTIAL,50.0,OK
2025-04-19 10:53:22,CUR002,CURTAIN,PARTIAL,50.0,OK
2025-04-19 10:53:22,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:53:22,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:53:22,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:53:22,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:53:22,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:53:22,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:53:22,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:53:22,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:53:22,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:53:22,ALM002,ALARM,OFF,N/A,OK
2025-04-19 10:55:16,FAN001,EXHAUST_FAN,PARTIAL,54.28571428571429,OK
2025-04-19 10:55:16,FAN002,EXHAUST_FAN,PARTIAL,54.28571428571429,OK
2025-04-19 10:55:16,FAN003,EXHAUST_FAN,PARTIAL,54.28571428571429,OK
2025-04-19 10:55:16,FAN004,EXHAUST_FAN,PARTIAL,54.28571428571429,OK
2025-04-19 10:55:16,CUR001,CURTAIN,PARTIAL,54.28571428571429,OK
2025-04-19 10:55:16,CUR002,CURTAIN,PARTIAL,54.28571428571429,OK
2025-04-19 10:55:16,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 10:55:16,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 10:55:16,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 10:55:16,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 10:55:16,HTR001,HEATER,OFF,N/A,OK
2025-04-19 10:55:16,HTR002,HEATER,OFF,N/A,OK
2025-04-19 10:55:16,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 10:55:16,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 10:55:16,ALM001,ALARM,OFF,N/A,OK
2025-04-19 10:55:16,ALM002,ALARM,OFF,N/A,OK
2025-04-19 11:01:40,FAN001,EXHAUST_FAN,PARTIAL,53.57142857142857,OK
2025-04-19 11:01:40,FAN002,EXHAUST_FAN,PARTIAL,53.57142857142857,OK
2025-04-19 11:01:40,FAN003,EXHAUST_FAN,PARTIAL,53.57142857142857,OK
2025-04-19 11:01:40,FAN004,EXHAUST_FAN,PARTIAL,53.57142857142857,OK
2025-04-19 11:01:40,CUR001,CURTAIN,PARTIAL,53.57142857142857,OK
2025-04-19 11:01:40,CUR002,CURTAIN,PARTIAL,53.57142857142857,OK
2025-04-19 11:01:40,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 11:01:40,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 11:01:40,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 11:01:40,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 11:01:40,HTR001,HEATER,OFF,N/A,OK
2025-04-19 11:01:40,HTR002,HEATER,OFF,N/A,OK
2025-04-19 11:01:40,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 11:01:40,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 11:01:40,ALM001,ALARM,OFF,N/A,OK
2025-04-19 11:01:40,ALM002,ALARM,OFF,N/A,OK
2025-04-19 11:07:07,FAN001,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:07:07,FAN002,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:07:07,FAN003,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:07:07,FAN004,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:07:07,CUR001,CURTAIN,PARTIAL,45.7142857142857,OK
2025-04-19 11:07:07,CUR002,CURTAIN,PARTIAL,45.7142857142857,OK
2025-04-19 11:07:07,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 11:07:07,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 11:07:07,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 11:07:07,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 11:07:07,HTR001,HEATER,OFF,N/A,OK
2025-04-19 11:07:07,HTR002,HEATER,OFF,N/A,OK
2025-04-19 11:07:07,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 11:07:07,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 11:07:07,ALM001,ALARM,OFF,N/A,OK
2025-04-19 11:07:07,ALM002,ALARM,OFF,N/A,OK
2025-04-19 11:08:07,FAN001,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 11:08:07,FAN002,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 11:08:07,FAN003,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 11:08:07,FAN004,EXHAUST_FAN,PARTIAL,46.42857142857143,OK
2025-04-19 11:08:07,CUR001,CURTAIN,PARTIAL,46.42857142857143,OK
2025-04-19 11:08:07,CUR002,CURTAIN,PARTIAL,46.42857142857143,OK
2025-04-19 11:08:07,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 11:08:07,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 11:08:07,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 11:08:07,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 11:08:07,HTR001,HEATER,OFF,N/A,OK
2025-04-19 11:08:07,HTR002,HEATER,OFF,N/A,OK
2025-04-19 11:08:07,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 11:08:07,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 11:08:07,ALM001,ALARM,OFF,N/A,OK
2025-04-19 11:08:07,ALM002,ALARM,OFF,N/A,OK
2025-04-19 11:09:07,FAN001,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:09:07,FAN002,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:09:07,FAN003,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:09:07,FAN004,EXHAUST_FAN,PARTIAL,45.7142857142857,OK
2025-04-19 11:09:07,CUR001,CURTAIN,PARTIAL,45.7142857142857,OK
2025-04-19 11:09:07,CUR002,CURTAIN,PARTIAL,45.7142857142857,OK
2025-04-19 11:09:07,INL001,INLET,PARTIAL,20.0,OK
2025-04-19 11:09:07,INL002,INLET,PARTIAL,20.0,OK
2025-04-19 11:09:07,INL003,INLET,PARTIAL,20.0,OK
2025-04-19 11:09:07,INL004,INLET,PARTIAL,20.0,OK
2025-04-19 11:09:07,HTR001,HEATER,OFF,N/A,OK
2025-04-19 11:09:07,HTR002,HEATER,OFF,N/A,OK
2025-04-19 11:09:07,NEB001,NEBULIZER,OFF,N/A,OK
2025-04-19 11:09:07,NEB002,NEBULIZER,OFF,N/A,OK
2025-04-19 11:09:07,ALM001,ALARM,OFF,N/A,OK
2025-04-19 11:09:07,ALM002,ALARM,OFF,N/A,OK
2025-04-19 14:51:10,FAN001,EXHAUST_FAN,PARTIAL,20.0,OK
2025-04-19 14:51:10,FAN002,EXHAUST_FAN,PARTIAL,20.0,OK
2025-04-19 14:51:10,FAN003,EXHAUST_FAN,PARTIAL,20.0,OK
2025-04-19 14:51:10,FAN004,EXHAUST_FAN,PARTIAL,20.0,OK
2025-04-19 14:51:10,CUR001,CURTAIN,PARTIAL,0.0,OK
2025-04-19 14:51:10,CUR002,CURTAIN,PARTIAL,0.0,OK
2025-04-19 14:51:10,INL001,INLET,PARTIAL,20.0,OK
